,track_id,track_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
711,0y0OzmGNjmaTHTKyZUGwY5,Me Resbala,Integracion Casanova,0.926,0.786,2,-2.903,1,0.126,0.145,0.00019,0.321,0.696,97.994,236487
712,7HW5WIw7ZgZORCzUxv5gW5,Don't Go Breaking My Heart,Elton John,0.729,0.844,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,275440
713,43DeSV93pJPT4lCZaWZ6b1,The Boys Are Back In Town,Thin Lizzy,0.445,0.706,8,-9.803,1,0.0461,0.234,0.000252,0.205,0.768,80.823,266720
714,51UA67mEMSdjeIvbfBf2Q1,Melancolia,Caravan Palace,0.71,0.688,6,-6.622,1,0.0305,0.656,1.62e-06,0.0972,0.768,136.032,243387
715,0j1Fh9m0wZbvTIl8xIlSKH,Pa'lante y Pa'tras - Remix,N'Klabe,0.763,0.853,0,-5.326,1,0.0584,0.622,1.67e-06,0.273,0.961,171.985,213000
716,4adPgo19PueMLIF65DLgVE,Pa La Pared,Darell,0.798,0.805,5,-6.787,0,0.139,0.384,0.0,0.559,0.87,94.946,257684
717,3THFKx88trZuOFlssVLJ5G,Broken,Gorillaz,0.493,0.918,0,-4.618,1,0.034,0.00452,0.0858,0.427,0.703,158.897,197053
718,7bkjK7dGUaRtJEsBiSUQOO,Bámbula,La Tribu de Abrante,0.727,0.515,10,-11.812,0,0.204,0.284,0.0,0.0557,0.888,91.919,296629
719,35uxk7hvSZBfEgScbcagZI,Cometas,Bacalao Men,0.606,0.802,2,-4.985,1,0.0363,0.662,3e-05,0.369,0.95,179.06,256880
720,5uAUdYqKxwofLV0p47ED5Y,Cuenta Bien,Edwin Bonilla,0.829,0.83,9,-2.525,0,0.0367,0.37,0.000127,0.145,0.865,120.076,341760
721,4U9EIwcQFvQittYAsZq1HQ,Bobo,C. Tangana,0.826,0.735,11,-4.33,0,0.0383,0.511,2.23e-05,0.258,0.828,124.056,160893
722,5ddFjrPG8NgQQ6xlOQIVd2,Tú Me Dejaste De Querer,C. Tangana,0.823,0.723,4,-4.778,0,0.229,0.311,0.00315,0.0998,0.505,83.97,198493
723,47haQcqBOue2RAsVXER52f,Historia de un Amor,Eydie Gormé,0.61,0.336,2,-11.797,0,0.0327,0.843,0.0,0.0677,0.622,100.735,150867
724,4nISKMNTbWKrZpGFI44pIz,Fuerza Natural,Gustavo Cerati,0.481,0.8,2,-7.477,1,0.0292,0.0158,0.04,0.385,0.534,78.228,289947
725,1yKAqZoi8xWGLCf5vajroL,The Ghost of You,My Chemical Romance,0.202,0.886,11,-3.805,0,0.0816,0.0286,0.0,0.643,0.192,145.781,194253
726,2d6m2F4I7wCuAKtSsdhh83,Famous Last Words,My Chemical Romance,0.467,0.883,2,-3.679,0,0.106,0.000321,0.000152,0.125,0.309,122.252,299227
727,5jpJjsuq52T2MYpmd6uxhK,Vestido de Cristal,Kraken,0.538,0.589,4,-9.036,0,0.0285,0.0157,6.31e-06,0.139,0.359,97.45,298581
728,0UHhtA7tNKZaEPh7hYZVGP,Feeling for You,Cassius,0.828,0.769,6,-10.409,1,0.0828,0.000141,0.741,0.184,0.73,133.055,277800
729,5jr6pG3khBcBXZRm8NogSe,Baby I'm Yours,Breakbot,0.831,0.794,2,-3.701,0,0.0752,0.705,3.4e-05,0.0978,0.735,118.075,215787
730,1rsD5809qvVFMa0dhoVoSx,Amor de Loca Juventud,Buena Vista Social Club,0.572,0.408,3,-14.563,1,0.036,0.839,0.0043,0.461,0.723,142.374,201667
731,4J2HLNTxiVxxs6kWgTIN43,Porfa no te vayas,Beret,0.589,0.853,10,-5.14,1,0.0581,0.371,0.0,0.137,0.792,171.976,209712
732,561EGTfkvD1yr5L8Aicpcq,Agüela,La Muchacha,0.516,0.236,9,-8.822,1,0.121,0.887,0.0,0.12,0.468,193.738,108440
733,2iHr1co9ElgzHredwMNKOy,Siente El Boom,"Tito ""El Bambino""",0.804,0.745,4,-5.805,0,0.0744,0.112,0.0,0.0924,0.512,95.024,188733
734,2hsA9YWuF3C9Gosi4dpjJN,Negro,J Balvin,0.795,0.911,0,-2.228,1,0.0875,0.0157,0.206,0.131,0.8,164.081,182093
735,0a7BloCiNzLDD9qSQHh5m7,"Dance, Dance",Fall Out Boy,0.622,0.961,11,-3.198,0,0.154,0.00523,0.0,0.0854,0.449,114.452,180267
736,53TJ2iMpVLYt77TapqGfbY,Detener,Rucus,0.34,0.51,8,-8.698,0,0.0328,0.404,0.0386,0.125,0.449,103.235,220915
737,4LuPdTen7rjDe7MghbLBZU,La sitiera,Omara Portuondo,0.618,0.286,6,-10.162,1,0.0366,0.873,0.00129,0.102,0.708,97.346,235467
738,1wVvZThozhzvKbwv1gNce3,Sexy Robotica,Don Omar,0.742,0.865,6,-5.137,1,0.0335,0.000446,6.22e-06,0.45,0.554,112.008,233987
739,1dm6z1fWB0cErMszU25dy2,Después de la Playa,Bad Bunny,0.564,0.903,5,-3.221,1,0.307,0.356,0.0,0.175,0.607,78.293,230400
740,2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap,0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033,198938
741,3Uz1KaJF1jegGuaBfQG3A7,Autorretrato,El Kanka,0.571,0.37,0,-8.382,1,0.0858,0.67,0.0,0.0977,0.473,197.831,216600
742,45guHTKluUtKZcdtMD8NWR,"Atchafalaya - Live From Dordrecht, Het Energiehuis / 2014",Snarky Puppy,0.43,0.675,10,-10.513,0,0.306,0.163,0.891,0.685,0.645,202.522,364387
743,3eF71UnYYqNBCrPQQYrJxj,The World is Getting Smaller,Snarky Puppy,0.698,0.427,9,-14.092,1,0.258,0.453,0.787,0.0812,0.174,114.422,355173
744,75wlqiEzb6V0PbWyU66Va8,No Necesito,Ñejo & Dalmata,0.773,0.632,9,-5.621,0,0.0689,0.265,0.0898,0.0868,0.97,92.002,210034
745,4r9jkMEnArtWGH2rL2FZl0,A Tu Merced,Bad Bunny,0.86,0.791,0,-4.784,1,0.0568,0.169,0.000106,0.106,0.887,92.023,175918
746,3YT1coaqAGWLRBIBJOu8AN,En Su Nota,Don Omar,0.657,0.843,6,-5.927,0,0.272,0.00498,2.5e-05,0.156,0.883,192.043,219333
747,675w3ACw5xZR3ODhUJlEVN,Sola,Manuel Turizo,0.704,0.706,11,-5.233,0,0.111,0.483,0.0,0.0965,0.856,92.965,195044
748,1lTXpbq6RFcTvkNVTh8oPh,No Vale La Pena,Issac Delgado,0.588,0.908,10,-4.051,0,0.0426,0.225,2.92e-05,0.134,0.96,174.266,283160
749,1dT90aTETrsgoEADOg18uy,Merengue de Enramada,Vicente Garcia,0.764,0.613,3,-8.257,0,0.179,0.325,0.0,0.101,0.756,118.172,208973
750,7gvrsINoNbkAeI7u7KV1QB,Papote's Guajira,Los Hacheros,0.477,0.702,9,-5.46,0,0.0288,0.542,0.000193,0.39,0.738,99.362,416027
751,4FWdmE0J0qDXdjSo3FFgv5,Toma Tu Pilon,Los Hacheros,0.576,0.867,6,-6.081,1,0.0576,0.613,0.0,0.155,0.777,104.061,245453
752,3kZZDTAz6UrHDsozwt0VlT,La Conga De Magdalena,Pavel Molina,0.851,0.861,7,-2.525,1,0.0581,0.388,0.0,0.0694,0.726,112.965,314140
753,4JvFNFTjEtZyEzh8w0YzHF,Tonight (feat. Ezra Koenig),Phoenix,0.671,0.736,8,-6.705,1,0.0344,0.0547,0.00381,0.111,0.89,141.967,246707
754,4jJk08lhFJFl4dGlOnInmq,Belmont,Snarky Puppy,0.438,0.422,9,-10.412,0,0.0304,0.168,0.695,0.0981,0.154,144.847,389047
755,1rAhGdtRDB0tZVJPztbcVc,Puro Goce,Superlitio,0.619,0.667,5,-8.73,0,0.0298,0.0594,0.00302,0.075,0.769,136.031,226064
756,0QiaxF3zxOpFp0W44NYJ4e,La Calle,Profetas,0.735,0.869,0,-5.798,1,0.0707,0.315,0.0,0.354,0.893,88.044,221645
757,6d2tO6IFffoj9waEeEy4nF,Estrellita De Madrugada - Dance Remix (Ft. Daddy Yankee),Omega,0.655,0.908,8,-5.064,1,0.0352,0.00276,0.0449,0.0418,0.815,133.011,182293
758,388JfAKCHRw3lw6J2dNJ0T,Como el Agua,Lianna,0.407,0.344,8,-9.852,0,0.066,0.684,8.37e-06,0.104,0.715,75.744,232646
759,0B3DaPjUGC4T7SzWZ1VO1Q,La Pantera Mambo,La-33,0.539,0.697,2,-4.836,0,0.0537,0.324,0.000542,0.193,0.841,135.04,254229
760,3qaHzxjNtFU7QiEuhGx70x,Sin Fin,Romeo Santos,0.757,0.856,0,-4.494,1,0.0605,0.192,0.0,0.065,0.764,127.993,234667
761,2GXCmc3A6ahTNnBsrkrRuh,SI ELLA SUPIERA,India Martinez,0.728,0.608,7,-6.384,1,0.0713,0.326,0.0,0.139,0.658,138.923,233633
762,4scwMEdlKi8qWJzzyDB8Z3,506,Morat,0.544,0.864,0,-5.65,1,0.048,0.00747,0.0,0.338,0.69,142.994,180547
763,64dLd6rVqDLtkXFYrEUHIU,New Gold (feat. Tame Impala and Bootie Brown),Gorillaz,0.695,0.923,1,-3.93,0,0.0522,0.0425,0.0469,0.116,0.551,108.014,215150
764,3LUCCjAyXpgpH250Fylcpb,Historia de un amor,Diego El Cigala,0.588,0.25,9,-15.081,0,0.0595,0.783,0.00169,0.178,0.553,128.075,197947
765,2SDx0PooHZI1SQKR0y44bs,Grace Kelly,MIKA,0.675,0.828,0,-5.799,1,0.0454,0.0242,0.0102,0.364,0.669,122.229,187733
766,1RYGa1FRbsmqc1km08dtSO,Oye Muñeca,Gabrielito y la Verdad,0.883,0.536,9,-8.055,0,0.0367,0.658,5.23e-05,0.105,0.888,130.029,266829
767,2pGrvFiWSrqw2POyEEeFui,Como Mi Salsa Ninguna,Pirulo y la Tribu,0.739,0.816,7,-4.885,1,0.0575,0.326,0.000922,0.0965,0.925,161.887,381160
768,4zCsjPyHGJz8Vx0luwq4M1,La negra Tomasa,Compay Segundo,0.565,0.623,6,-6.297,0,0.134,0.549,0.0,0.099,0.79,94.641,238413
769,3oju61MNrJYKHbPrevcF5S,No Me Cambie Camino,Ray Barretto,0.73,0.82,10,-6.548,1,0.0411,0.669,0.000219,0.105,0.958,98.428,272907
770,17LtI912llWpVFvDaDCcW7,Bugalú Pa' Mi Abuela,Spanglish Fly,0.671,0.866,2,-3.684,1,0.0549,0.656,0.000245,0.0701,0.981,87.028,179861
771,4jw1dCC2aLMYLwwmPdqGln,Boranda,Sonora Ponceña,0.558,0.437,9,-10.763,0,0.0434,0.785,0.0562,0.173,0.658,92.344,430920
772,0TZEk8nm7e3sttwSBe3V91,It’s Time,Bobby Alu,0.92,0.371,7,-10.731,1,0.0623,0.129,0.000317,0.0841,0.401,95.933,226947
773,2SZ7LgvxIHzhrr6lk3vCAp,Llámame,Ray Barretto,0.752,0.793,8,-6.424,1,0.0359,0.586,0.0019,0.0476,0.955,86.139,334907
774,3HABXJxDp5x4jIWaQruTj5,Así Es el Amor,Doctor Krápula,0.639,0.89,7,-6.398,1,0.0556,0.013,5.06e-06,0.684,0.767,147.964,259840
775,3dPtXHP0oXQ4HCWHsOA9js,夜に駆ける,YOASOBI,0.67,0.874,8,-5.221,1,0.0305,0.00231,1.72e-05,0.3,0.789,130.041,261013
776,0q7dCoFz7QlS7vWwcuzQEO,Billet doux,Tchavolo Schmitt,0.758,0.47,7,-11.574,1,0.0633,0.924,0.8,0.105,0.599,110.789,224853
777,5whsPGYSk2FMFCkluUkp6I,Coucou,Tchavolo Schmitt,0.909,0.4,7,-11.863,1,0.101,0.932,0.953,0.0813,0.772,103.171,176387
778,2yzyvggVHHtSN3H57lFHuR,Avalon,Gustav Lundgren Trio,0.861,0.466,5,-11.811,1,0.257,0.896,0.858,0.215,0.897,125.664,126330
